date_only,BEN,CO,EBE,MXY,NMHC,NO_2,NOx,OXY,O_3,PM10,PXY,SO_2,TCH,TOL,Year,PM25,NO,CH4
2001-01-24,65.38461538461539,0.0,73.07692307692307,80.76923076923077,61.69871794871795,0.641025641025641,0.8012820512820512,80.76923076923077,0.0,3.8461538461538463,80.76923076923077,0.0,61.69871794871795,65.7051282051282,2001,,,
2001-01-25,65.5448717948718,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.16025641025641024,0.16025641025641024,80.76923076923077,0.0,4.647435897435898,80.76923076923077,0.0,61.53846153846154,65.38461538461539,2001,,,
2001-01-26,65.5448717948718,0.0,73.07692307692307,80.76923076923077,61.53846153846154,1.6025641025641024,1.6025641025641024,80.76923076923077,0.0,3.8461538461538463,80.76923076923077,0.16025641025641024,61.53846153846154,65.5448717948718,2001,,,
2001-01-27,65.5448717948718,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.0,0.0,80.76923076923077,0.0,3.8461538461538463,80.76923076923077,0.0,61.53846153846154,65.5448717948718,2001,,,
2001-01-28,65.38461538461539,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.0,0.0,80.76923076923077,0.0,4.166666666666666,80.76923076923077,0.0,61.53846153846154,65.5448717948718,2001,,,
2001-01-29,65.38461538461539,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.3205128205128205,0.3205128205128205,80.76923076923077,0.0,3.8461538461538463,80.76923076923077,0.16025641025641024,61.53846153846154,65.38461538461539,2001,,,
2001-01-30,65.86538461538461,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.0,0.0,80.76923076923077,0.0,4.006410256410256,80.76923076923077,0.0,61.53846153846154,65.7051282051282,2001,,,
2001-01-31,65.5448717948718,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.0,0.0,80.76923076923077,0.0,4.487179487179487,80.76923076923077,0.0,61.53846153846154,65.7051282051282,2001,,,
2001-02-01,65.5448717948718,0.3205128205128205,73.07692307692307,80.92948717948718,61.53846153846154,0.3205128205128205,0.4807692307692308,80.92948717948718,0.0,4.006410256410256,80.92948717948718,0.3205128205128205,61.53846153846154,65.5448717948718,2001,,,
2001-02-02,65.38461538461539,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.0,0.0,80.76923076923077,0.0,4.006410256410256,80.76923076923077,0.0,61.53846153846154,65.38461538461539,2001,,,
2001-02-03,65.38461538461539,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.0,0.0,80.76923076923077,0.0,3.8461538461538463,80.76923076923077,0.0,61.53846153846154,65.38461538461539,2001,,,
2001-02-04,65.5448717948718,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.0,0.0,80.76923076923077,0.0,3.8461538461538463,80.76923076923077,0.0,61.53846153846154,65.7051282051282,2001,,,
2001-02-05,65.7051282051282,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.16025641025641024,0.16025641025641024,80.76923076923077,0.0,3.8461538461538463,80.76923076923077,0.3205128205128205,61.53846153846154,65.7051282051282,2001,,,
2001-02-06,67.46794871794873,0.0,75.16025641025641,80.76923076923077,63.78205128205128,0.0,0.0,80.76923076923077,0.0,3.8461538461538463,80.76923076923077,0.0,63.78205128205128,67.46794871794873,2001,,,
2001-02-07,69.23076923076923,0.0,76.92307692307693,80.76923076923077,65.38461538461539,0.16025641025641024,0.16025641025641024,80.76923076923077,0.0,6.25,80.76923076923077,0.0,65.38461538461539,69.23076923076923,2001,,,
2001-02-08,68.42948717948718,0.0,76.12179487179486,80.76923076923077,63.942307692307686,0.0,0.0,80.76923076923077,0.0,7.6923076923076925,80.76923076923077,0.0,63.942307692307686,68.42948717948718,2001,,,
2001-02-09,66.18589743589743,0.641025641025641,73.71794871794873,80.76923076923077,62.17948717948718,1.282051282051282,1.282051282051282,80.76923076923077,0.641025641025641,8.814102564102564,80.76923076923077,0.641025641025641,62.17948717948718,66.18589743589743,2001,,,
2001-02-10,65.7051282051282,0.0,73.07692307692307,80.76923076923077,61.53846153846154,0.641025641025641,0.641025641025641,80.76923076923077,0.0,7.6923076923076925,80.76923076923077,0.0,61.53846153846154,65.5448717948718,2001,,,
2001-02-11,67.62820512820514,0.0,75.16025641025641,82.8525641025641,61.53846153846154,0.0,0.0,82.8525641025641,0.0,7.6923076923076925,82.8525641025641,0.0,61.53846153846154,67.46794871794873,2001,,,
2001-02-12,67.46794871794873,0.3205128205128205,75.16025641025641,83.01282051282051,64.1025641025641,0.641025641025641,0.641025641025641,82.8525641025641,0.3205128205128205,8.173076923076923,82.8525641025641,0.3205128205128205,64.1025641025641,67.46794871794873,2001,,,
2001-02-13,65.5448717948718,1.9230769230769231,73.07692307692307,80.76923076923077,69.07051282051282,2.2435897435897436,2.2435897435897436,80.76923076923077,1.9230769230769231,9.615384615384617,80.76923076923077,1.9230769230769231,69.07051282051282,65.38461538461539,2001,,,
2001-02-14,65.5448717948718,0.0,73.07692307692307,80.76923076923077,66.02564102564102,0.0,0.0,80.76923076923077,0.0,7.852564102564102,80.76923076923077,0.0,66.02564102564102,65.5448717948718,2001,,,
2001-02-15,65.5448717948718,0.0,73.07692307692307,80.76923076923077,66.02564102564102,0.0,0.0,80.76923076923077,0.0,7.6923076923076925,80.76923076923077,0.16025641025641024,66.02564102564102,65.38461538461539,2001,,,
2001-02-16,65.38461538461539,0.0,73.07692307692307,80.76923076923077,65.38461538461539,0.0,0.0,80.76923076923077,0.0,7.6923076923076925,80.76923076923077,0.0,65.38461538461539,65.38461538461539,2001,,,
2001-02-17,66.18589743589743,0.0,73.87820512820514,80.76923076923077,65.38461538461539,0.0,0.0,80.76923076923077,0.0,7.6923076923076925,80.76923076923077,0.0,65.38461538461539,66.34615384615384,2001,,,
2001-02-18,65.38461538461539,0.0,73.07692307692307,80.76923076923077,65.38461538461539,0.0,0.0,80.76923076923077,0.0,7.6923076923076925,80.76923076923077,0.0,65.38461538461539,65.38461538461539,2001,,,
2001-02-19,65.5448717948718,0.0,73.07692307692307,80.76923076923077,65.7051282051282,0.16025641025641024,0.16025641025641024,80.76923076923077,0.0,7.6923076923076925,80.76923076923077,0.0,65.7051282051282,65.38461538461539,2001,,,
2001-02-20,65.38461538461539,0.0,73.07692307692307,80.76923076923077,65.38461538461539,0.0,0.0,80.76923076923077,0.0,8.012820512820513,80.76923076923077,0.16025641025641024,65.38461538461539,65.38461538461539,2001,,,
2001-02-21,65.38461538461539,0.0,73.07692307692307,80.76923076923077,65.38461538461539,0.0,0.0,80.76923076923077,0.0,9.615384615384617,80.76923076923077,0.0,65.38461538461539,65.38461538461539,2001,,,
2001-02-22,65.5448717948718,0.0,73.07692307692307,80.92948717948718,65.38461538461539,0.0,0.16025641025641024,80.92948717948718,0.0,9.615384615384617,80.92948717948718,0.0,65.38461538461539,65.86538461538461,2001,,,
2001-02-23,65.5448717948718,0.0,73.07692307692307,80.76923076923077,65.38461538461539,0.0,0.0,80.76923076923077,0.0,8.173076923076923,80.76923076923077,0.0,65.38461538461539,65.38461538461539,2001,,,
2001-02-24,65.5448717948718,0.16025641025641024,73.07692307692307,80.76923076923077,67.94871794871796,0.16025641025641024,0.16025641025641024,80.76923076923077,0.0,7.852564102564102,80.76923076923077,0.16025641025641024,67.94871794871796,65.5448717948718,2001,,,
2001-02-25,65.38461538461539,0.0,73.07692307692307,80.76923076923077,73.07692307692307,0.0,0.0,80.76923076923077,0.0,7.6923076923076925,80.76923076923077,0.0,73.07692307692307,65.7051282051282,2001,,,
2001-02-26,65.38461538461539,0.0,73.07692307692307,80.76923076923077,70.51282051282051,1.1217948717948718,1.1217948717948718,80.76923076923077,0.0,7.852564102564102,80.76923076923077,0.0,70.51282051282051,65.5448717948718,2001,,,
2001-02-27,66.18589743589743,0.8012820512820512,73.87820512820514,80.76923076923077,66.98717948717949,0.8012820512820512,0.8012820512820512,80.76923076923077,0.8012820512820512,8.653846153846153,80.76923076923077,0.8012820512820512,66.98717948717949,66.34615384615384,2001,,,
2001-02-28,68.42948717948718,2.8846153846153846,75.0,81.73076923076923,71.15384615384616,4.647435897435898,4.647435897435898,81.73076923076923,2.8846153846153846,10.897435897435898,81.73076923076923,2.8846153846153846,71.15384615384616,68.42948717948718,2001,,,
2001-03-01,65.38461538461539,1.9230769230769231,73.07692307692307,80.76923076923077,69.23076923076923,1.9230769230769231,1.9230769230769231,80.76923076923077,1.9230769230769231,9.615384615384617,80.76923076923077,1.9230769230769231,69.23076923076923,65.5448717948718,2001,,,
2001-03-02,64.05990016638935,0.16638935108153077,72.04658901830283,80.0332778702163,68.55241264559068,0.16638935108153077,0.16638935108153077,80.0332778702163,0.16638935108153077,8.48585690515807,80.0332778702163,0.16638935108153077,68.55241264559068,64.22628951747087,2001,,,
2001-03-03,64.0,0.0,72.0,80.0,68.0,0.0,0.0,80.0,0.0,8.666666666666668,80.0,0.0,68.0,64.0,2001,,,
2001-03-04,64.0,0.0,72.0,80.0,68.0,0.0,0.0,80.0,0.0,8.0,80.0,0.0,68.0,64.33333333333333,2001,,,
2001-03-05,64.16666666666667,0.0,72.0,80.0,68.0,0.0,0.0,80.0,0.0,8.0,80.0,0.0,68.0,64.16666666666667,2001,,,
2001-03-06,64.16666666666667,1.0,72.0,80.0,68.0,0.8333333333333334,0.8333333333333334,80.0,0.33333333333333337,9.333333333333334,80.0,0.8333333333333334,68.0,64.16666666666667,2001,,,
2001-03-07,64.0,0.0,72.0,80.0,70.66666666666667,0.16666666666666669,0.16666666666666669,80.0,0.16666666666666669,8.0,80.0,0.0,70.66666666666667,64.0,2001,,,
2001-03-08,64.0,0.33333333333333337,72.0,80.0,68.16666666666666,0.0,0.0,80.0,0.0,8.333333333333332,80.0,0.8333333333333334,68.16666666666666,64.16666666666667,2001,,,
2001-03-09,64.16666666666667,1.5,72.0,80.0,68.0,1.6666666666666667,1.6666666666666667,80.0,1.5,9.5,80.0,1.5,68.0,64.33333333333333,2001,,,
2001-03-10,66.5,2.5,74.5,80.0,68.83333333333333,2.5,2.5,80.0,2.5,10.666666666666668,80.0,2.666666666666667,68.83333333333333,66.83333333333333,2001,,,
2001-03-11,66.72443674176776,0.5199306759098787,75.04332755632582,79.20277296360484,70.8838821490468,0.5199306759098787,0.5199306759098787,79.20277296360484,0.17331022530329288,9.01213171577123,79.20277296360484,0.5199306759098787,70.8838821490468,66.89774696707106,2001,,,
2001-03-12,67.9465776293823,1.335559265442404,75.95993322203672,79.96661101836395,69.61602671118531,1.5025041736227045,1.5025041736227045,79.96661101836395,1.5025041736227045,9.68280467445743,79.96661101836395,1.335559265442404,69.61602671118531,68.11352253756262,2001,,,
2001-03-13,66.83333333333333,0.0,74.66666666666667,80.0,68.0,0.0,0.0,80.0,0.0,8.0,80.0,0.0,68.0,66.83333333333333,2001,,,
2001-03-14,64.0,0.0,72.0,80.0,68.0,0.0,0.0,80.0,0.0,8.0,80.0,0.0,68.0,64.33333333333333,2001,,,
2001-03-15,64.16666666666667,0.6666666666666667,72.0,80.0,68.0,0.6666666666666667,0.6666666666666667,80.0,0.6666666666666667,8.0,80.0,0.6666666666666667,68.0,64.16666666666667,2001,,,
2001-03-16,64.0,2.3333333333333335,72.0,80.0,68.0,2.166666666666667,2.166666666666667,80.0,2.166666666666667,8.333333333333332,80.0,2.3333333333333335,68.0,64.33333333333333,2001,,,
2001-03-17,64.33333333333333,0.0,72.33333333333334,80.0,68.16666666666666,0.0,0.0,80.0,0.0,8.0,80.0,0.16666666666666669,68.16666666666666,64.33333333333333,2001,,,
2001-03-18,68.0,0.0,76.0,80.0,68.0,0.0,0.0,80.0,0.0,8.0,80.0,0.0,68.0,68.33333333333333,2001,,,
2001-03-19,67.33333333333333,2.0,75.33333333333333,81.33333333333333,69.83333333333334,1.8333333333333333,1.8333333333333333,81.33333333333333,1.8333333333333333,8.166666666666666,81.33333333333333,2.0,69.83333333333334,67.66666666666666,2001,,,
2001-03-20,64.47140381282496,0.17331022530329288,72.790294627383,81.10918544194108,70.8838821490468,0.5199306759098787,0.5199306759098787,81.10918544194108,0.17331022530329288,4.332755632582322,81.10918544194108,0.17331022530329288,70.8838821490468,64.64471403812824,2001,,,
2001-03-21,62.673611111111114,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.1736111111111111,70.83333333333334,62.673611111111114,2001,,,
2001-03-22,62.5,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.0,70.83333333333334,62.84722222222222,2001,,,
2001-03-23,62.673611111111114,0.0,70.83333333333334,79.16666666666666,71.18055555555556,0.0,0.0,79.16666666666666,0.0,4.340277777777778,79.16666666666666,0.0,71.18055555555556,62.84722222222222,2001,,,
2001-03-24,62.673611111111114,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.0,70.83333333333334,63.020833333333336,2001,,,
2001-03-25,64.0625,4.166666666666666,72.04861111111111,80.03472222222221,72.04861111111111,4.166666666666666,4.166666666666666,80.03472222222221,4.166666666666666,8.159722222222223,80.03472222222221,4.166666666666666,72.04861111111111,64.40972222222221,2001,,,
2001-03-26,62.673611111111114,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.0,70.83333333333334,62.84722222222222,2001,,,
2001-03-27,62.5,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.8680555555555556,70.83333333333334,62.84722222222222,2001,,,
2001-03-28,62.5,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.0,70.83333333333334,62.84722222222222,2001,,,
2001-03-29,62.673611111111114,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.0,70.83333333333334,63.020833333333336,2001,,,
2001-03-30,62.84722222222222,0.0,70.83333333333334,79.16666666666666,71.18055555555556,1.3888888888888888,1.3888888888888888,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.0,71.18055555555556,62.84722222222222,2001,,,
2001-03-31,62.84722222222222,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,8.159722222222223,79.16666666666666,0.0,70.83333333333334,62.84722222222222,2001,,,
2001-04-01,62.84722222222222,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.513888888888888,79.16666666666666,0.0,70.83333333333334,62.84722222222222,2001,,,
2001-04-02,63.020833333333336,0.5208333333333333,70.83333333333334,79.34027777777779,71.52777777777779,0.3472222222222222,0.3472222222222222,79.34027777777779,0.0,4.340277777777778,79.34027777777779,0.3472222222222222,71.52777777777779,63.020833333333336,2001,,,
2001-04-03,62.5,0.6944444444444444,70.83333333333334,79.16666666666666,70.83333333333334,0.6944444444444444,0.6944444444444444,79.16666666666666,0.6944444444444444,4.861111111111112,79.16666666666666,0.6944444444444444,70.83333333333334,62.673611111111114,2001,,,
2001-04-04,63.19444444444444,1.9097222222222223,70.83333333333334,79.16666666666666,70.83333333333334,1.9097222222222223,1.9097222222222223,79.16666666666666,1.9097222222222223,6.25,79.16666666666666,1.9097222222222223,70.83333333333334,63.541666666666664,2001,,,
2001-04-05,65.10416666666666,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.166666666666666,79.16666666666666,0.0,70.83333333333334,65.10416666666666,2001,,,
2001-04-06,62.5,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.340277777777778,79.16666666666666,0.0,70.83333333333334,62.673611111111114,2001,,,
2001-04-07,62.5,0.0,70.83333333333334,79.16666666666666,70.83333333333334,0.0,0.0,79.16666666666666,0.0,4.340277777777778,79.16666666666666,0.0,70.83333333333334,62.673611111111114,2001,,,
2001-04-08,67.01388888888889,0.5208333333333333,75.17361111111111,79.6875,70.83333333333334,0.5208333333333333,0.5208333333333333,79.6875,0.5208333333333333,4.6875,79.6875,0.5208333333333333,70.83333333333334,63.19444444444444,2001,,,
2001-04-09,66.66666666666666,1.9097222222222223,75.52083333333334,81.07638888888889,70.83333333333334,1.9097222222222223,1.9097222222222223,81.07638888888889,2.083333333333333,6.25,81.07638888888889,1.9097222222222223,70.83333333333334,66.49305555555556,2001,,,
2001-04-10,66.7779632721202,2.671118530884808,72.28714524207011,82.30383973288815,70.95158597662771,2.671118530884808,2.671118530884808,82.30383973288815,2.337228714524207,7.0116861435726205,82.30383973288815,2.671118530884808,70.95158597662771,66.4440734557596,2001,,,
2001-04-11,69.98394863563404,7.062600321027287,76.88603531300161,87.47993579454254,69.18138041733548,7.062600321027287,7.223113964686998,87.47993579454254,6.902086677367576,8.98876404494382,87.47993579454254,7.062600321027287,69.18138041733548,70.78651685393258,2001,,,
2001-04-12,70.3525641025641,2.564102564102564,76.76282051282051,87.01923076923077,65.5448717948718,2.564102564102564,2.564102564102564,87.01923076923077,2.564102564102564,2.564102564102564,87.01923076923077,2.564102564102564,65.5448717948718,70.83333333333334,2001,,,
2001-04-13,69.23076923076923,0.16025641025641024,76.92307692307693,84.61538461538461,65.38461538461539,0.16025641025641024,0.16025641025641024,84.61538461538461,0.16025641025641024,0.16025641025641024,84.61538461538461,0.16025641025641024,65.38461538461539,69.71153846153845,2001,,,
2001-04-14,69.07051282051282,0.3205128205128205,75.16025641025641,84.77564102564102,65.38461538461539,0.3205128205128205,0.3205128205128205,84.4551282051282,0.0,0.3205128205128205,84.77564102564102,0.3205128205128205,65.38461538461539,69.71153846153845,2001,,,
2001-04-15,66.02564102564102,0.0,73.07692307692307,81.08974358974359,65.38461538461539,0.0,0.0,81.08974358974359,0.0,0.0,81.08974358974359,0.0,65.38461538461539,66.18589743589743,2001,,,
2001-04-16,66.50641025641025,0.641025641025641,73.23717948717949,81.57051282051282,65.86538461538461,0.641025641025641,0.641025641025641,81.57051282051282,0.4807692307692308,0.4807692307692308,81.57051282051282,0.4807692307692308,65.86538461538461,66.50641025641025,2001,,,
2001-04-17,65.5448717948718,0.0,73.07692307692307,80.76923076923077,65.38461538461539,0.0,0.0,80.76923076923077,0.0,0.16025641025641024,80.76923076923077,0.0,65.38461538461539,65.86538461538461,2001,,,
2001-04-18,65.7051282051282,0.0,73.07692307692307,80.92948717948718,65.5448717948718,0.16025641025641024,0.16025641025641024,80.92948717948718,0.0,0.0,80.92948717948718,0.0,65.5448717948718,65.86538461538461,2001,,,
2001-04-19,65.7051282051282,0.3205128205128205,73.07692307692307,80.76923076923077,65.86538461538461,0.641025641025641,0.641025641025641,80.76923076923077,0.0,0.3205128205128205,80.76923076923077,0.3205128205128205,65.86538461538461,65.7051282051282,2001,,,
2001-04-20,65.38461538461539,3.8461538461538463,73.07692307692307,80.76923076923077,67.46794871794873,3.8461538461538463,3.8461538461538463,80.76923076923077,3.8461538461538463,4.006410256410256,80.76923076923077,3.8461538461538463,67.46794871794873,65.7051282051282,2001,,,
2001-04-21,62.629757785467135,0.6920415224913495,70.93425605536332,79.23875432525952,66.78200692041523,0.6920415224913495,0.6920415224913495,79.23875432525952,0.34602076124567477,1.0380622837370241,79.23875432525952,0.6920415224913495,66.78200692041523,62.9757785467128,2001,,,
2001-04-22,62.5,0.0,70.83333333333334,79.16666666666666,66.66666666666666,0.0,0.0,79.16666666666666,0.0,0.0,79.16666666666666,0.0,66.66666666666666,62.84722222222222,2001,,,
2001-04-23,63.71527777777778,1.215277777777778,72.04861111111111,79.16666666666666,69.09722222222221,1.215277777777778,1.215277777777778,79.16666666666666,1.215277777777778,1.215277777777778,79.16666666666666,1.215277777777778,69.09722222222221,64.0625,2001,,,
2001-04-24,65.9432387312187,3.8397328881469113,73.95659432387312,79.96661101836395,69.61602671118531,3.672787979966611,3.672787979966611,79.96661101836395,3.672787979966611,3.672787979966611,79.96661101836395,3.8397328881469113,69.61602671118531,66.2771285475793,2001,,,
2001-04-25,64.16666666666667,0.16666666666666669,72.0,80.0,64.0,0.33333333333333337,0.33333333333333337,80.0,0.0,0.16666666666666669,80.0,0.16666666666666669,64.0,64.16666666666667,2001,,,
2001-04-26,64.16666666666667,0.16666666666666669,72.0,80.0,64.0,0.16666666666666669,0.16666666666666669,80.0,0.16666666666666669,0.5,80.0,0.33333333333333337,64.0,64.33333333333333,2001,,,
2001-04-27,64.0,0.0,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.6666666666666667,80.0,0.0,64.0,64.16666666666667,2001,,,
2001-04-28,64.0,0.0,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,64.0,64.33333333333333,2001,,,
2001-04-29,64.16666666666667,0.0,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,64.0,64.16666666666667,2001,,,
2001-04-30,64.0,0.0,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.8333333333333334,80.0,0.0,64.0,64.33333333333333,2001,,,
2001-05-01,64.0,0.0,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.16666666666666669,80.0,0.0,64.0,64.33333333333333,2001,,,
2001-05-02,64.0,0.0,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,64.0,64.0,2001,,,
2001-05-03,64.33333333333333,0.0,72.0,80.0,64.33333333333333,0.0,0.0,80.0,0.0,0.0,80.0,0.16666666666666669,64.33333333333333,64.0,2001,,,
2001-05-04,64.16666666666667,0.33333333333333337,72.0,80.0,64.0,0.33333333333333337,0.33333333333333337,80.0,0.0,0.33333333333333337,80.0,0.33333333333333337,64.0,64.16666666666667,2001,,,
2001-05-05,64.0,0.0,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,64.0,64.33333333333333,2001,,,
2001-05-06,64.16666666666667,0.0,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,64.0,64.0,2001,,,
2001-05-07,64.16666666666667,0.16666666666666669,72.0,80.0,64.0,0.0,0.0,80.0,0.0,0.16666666666666669,80.0,0.0,64.0,64.16666666666667,2001,,,
2001-05-08,64.16666666666667,0.0,72.0,80.0,64.0,0.6666666666666667,0.6666666666666667,80.0,0.0,0.0,80.0,0.0,64.0,64.16666666666667,2001,,,
